SOFTWARE VERSION,Operator,YEAR,MONTH,DAY,TimeOfTest,PLOT,HEIGHT,Cycle,Interaction,PlotID,Stalk,TestNumber,Filename,Folder,EI_POT,FlexRsq
2.3.0,Slade,2025,8,18,19:52:24,4,88.88,half cycle,no interaction,V-9-A,6,216,2022_06_24_19_52_23_P4_T216.csv,/home/drdoug/DATA/All Research Projects/Devices/Flipper - Rodney/2025 Field Data/2025.08.18 Testing/2025-08-22 - Device 2,21.1993180182749,0.9509564
2.3.0,Slade,2025,8,18,19:52:40,4,88.88,half cycle,no interaction,V-9-A,6,217,2022_06_24_19_52_40_P4_T217.csv,/home/drdoug/DATA/All Research Projects/Devices/Flipper - Rodney/2025 Field Data/2025.08.18 Testing/2025-08-22 - Device 2,22.3673005514965,0.9628342
2.3.0,Slade,2025,8,18,19:54:49,4,88.88,half cycle,no interaction,V-9-A,7,218,2022_06_24_19_54_49_P4_T218.csv,/home/drdoug/DATA/All Research Projects/Devices/Flipper - Rodney/2025 Field Data/2025.08.18 Testing/2025-08-22 - Device 2,13.2587440405174,0.9731635
2.3.0,Slade,2025,8,18,19:55:05,4,88.88,half cycle,no interaction,V-9-A,7,219,2022_06_24_19_55_05_P4_T219.csv,/home/drdoug/DATA/All Research Projects/Devices/Flipper - Rodney/2025 Field Data/2025.08.18 Testing/2025-08-22 - Device 2,13.7375360867523,0.9533898
2.3.0,Slade,2025,8,18,19:55:24,4,88.88,half cycle,no interaction,V-9-A,7,220,2022_06_24_19_55_24_P4_T220.csv,/home/drdoug/DATA/All Research Projects/Devices/Flipper - Rodney/2025 Field Data/2025.08.18 Testing/2025-08-22 - Device 2,13.1839634677323,0.962783
2.3.0,Slade,2025,8,18,19:55:40,4,88.88,half cycle,no interaction,V-9-A,7,221,2022_06_24_19_55_40_P4_T221.csv,/home/drdoug/DATA/All Research Projects/Devices/Flipper - Rodney/2025 Field Data/2025.08.18 Testing/2025-08-22 - Device 2,14.7258558985316,0.9528949
2.3.0,Slade,2025,8,18,19:55:57,4,88.88,half cycle,no interaction,V-9-A,7,222,2022_06_24_19_55_57_P4_T222.csv,/home/drdoug/DATA/All Research Projects/Devices/Flipper - Rodney/2025 Field Data/2025.08.18 Testing/2025-08-22 - Device 2,14.3579422429576,0.9721825
2.3.0,Slade,2025,8,18,19:57:09,4,88.88,half cycle,no interaction,V-9-A,8,223,2022_06_24_19_57_09_P4_T223.csv,/home/drdoug/DATA/All Research Projects/Devices/Flipper - Rodney/2025 Field Data/2025.08.18 Testing/2025-08-22 - Device 2,12.8959946780649,0.963625
2.3.0,Slade,2025,8,18,19:57:25,4,88.88,half cycle,no interaction,V-9-A,8,224,2022_06_24_19_57_24_P4_T224.csv,/home/drdoug/DATA/All Research Projects/Devices/Flipper - Rodney/2025 Field Data/2025.08.18 Testing/2025-08-22 - Device 2,10.841901647977,0.9824513
2.3.0,Slade,2025,8,18,19:57:47,4,88.88,half cycle,no interaction,V-9-A,8,225,2022_06_24_19_57_47_P4_T225.csv,/home/drdoug/DATA/All Research Projects/Devices/Flipper - Rodney/2025 Field Data/2025.08.18 Testing/2025-08-22 - Device 2,10.7339993763758,0.9660025
2.3.0,Slade,2025,8,18,19:58:30,4,88.88,half cycle,no interaction,V-9-A,8,226,2022_06_24_19_58_30_P4_T226.csv,/home/drdoug/DATA/All Research Projects/Devices/Flipper - Rodney/2025 Field Data/2025.08.18 Testing/2025-08-22 - Device 2,12.1289539182777,0.9771113
2.3.0,Slade,2025,8,18,19:58:48,4,88.88,half cycle,no interaction,V-9-A,8,227,2022_06_24_19_58_48_P4_T227.csv,/home/drdoug/DATA/All Research Projects/Devices/Flipper - Rodney/2025 Field Data/2025.08.18 Testing/2025-08-22 - Device 2,10.2447850656299,0.921886
2.3.0,Slade,2025,8,18,19:59:01,4,88.88,half cycle,no interaction,V-9-A,8,228,2022_06_24_19_59_01_P4_T228.csv,/home/drdoug/DATA/All Research Projects/Devices/Flipper - Rodney/2025 Field Data/2025.08.18 Testing/2025-08-22 - Device 2,11.8406185957164,0.9965251
2.3.0,Slade,2025,8,18,19:59:56,4,88.88,half cycle,no interaction,V-9-A,9,229,2022_06_24_19_59_56_P4_T229.csv,/home/drdoug/DATA/All Research Projects/Devices/Flipper - Rodney/2025 Field Data/2025.08.18 Testing/2025-08-22 - Device 2,18.181709416435,0.9814003
2.3.0,Slade,2025,8,18,20:00:10,4,88.88,half cycle,no interaction,V-9-A,9,230,2022_06_24_20_00_10_P4_T230.csv,/home/drdoug/DATA/All Research Projects/Devices/Flipper - Rodney/2025 Field Data/2025.08.18 Testing/2025-08-22 - Device 2,19.1751467299964,0.9872859
2.3.0,Slade,2025,8,18,20:00:29,4,88.88,half cycle,no interaction,V-9-A,9,231,2022_06_24_20_00_28_P4_T231.csv,/home/drdoug/DATA/All Research Projects/Devices/Flipper - Rodney/2025 Field Data/2025.08.18 Testing/2025-08-22 - Device 2,16.5424344585102,0.9497572
2.3.0,Slade,2025,8,18,20:00:48,4,88.88,half cycle,no interaction,V-9-A,9,232,2022_06_24_20_00_47_P4_T232.csv,/home/drdoug/DATA/All Research Projects/Devices/Flipper - Rodney/2025 Field Data/2025.08.18 Testing/2025-08-22 - Device 2,18.3110452423229,0.9653847
2.3.0,Slade,2025,8,18,20:01:14,4,88.88,half cycle,no interaction,V-9-A,9,233,2022_06_24_20_01_14_P4_T233.csv,/home/drdoug/DATA/All Research Projects/Devices/Flipper - Rodney/2025 Field Data/2025.08.18 Testing/2025-08-22 - Device 2,18.1952852999731,0.9843526
2.3.0,Slade,2025,8,18,20:02:13,4,88.88,half cycle,no interaction,V-9-A,10,234,2022_06_24_20_02_13_P4_T234.csv,/home/drdoug/DATA/All Research Projects/Devices/Flipper - Rodney/2025 Field Data/2025.08.18 Testing/2025-08-22 - Device 2,26.3463835003821,0.9477714
2.3.0,Slade,2025,8,18,20:02:30,4,88.88,half cycle,no interaction,V-9-A,10,235,2022_06_24_20_02_30_P4_T235.csv,/home/drdoug/DATA/All Research Projects/Devices/Flipper - Rodney/2025 Field Data/2025.08.18 Testing/2025-08-22 - Device 2,25.5926904146859,0.971424
2.3.0,Slade,2025,8,18,20:02:48,4,88.88,half cycle,no interaction,V-9-A,10,236,2022_06_24_20_02_48_P4_T236.csv,/home/drdoug/DATA/All Research Projects/Devices/Flipper - Rodney/2025 Field Data/2025.08.18 Testing/2025-08-22 - Device 2,25.0651779451264,0.9335901
2.3.0,Slade,2025,8,18,20:03:11,4,88.88,half cycle,no interaction,V-9-A,10,237,2022_06_24_20_03_11_P4_T237.csv,/home/drdoug/DATA/All Research Projects/Devices/Flipper - Rodney/2025 Field Data/2025.08.18 Testing/2025-08-22 - Device 2,24.0286985747726,0.9693612
2.3.0,Slade,2025,8,18,20:03:31,4,88.88,half cycle,no interaction,V-9-A,10,238,2022_06_24_20_03_31_P4_T238.csv,/home/drdoug/DATA/All Research Projects/Devices/Flipper - Rodney/2025 Field Data/2025.08.18 Testing/2025-08-22 - Device 2,26.1107200932661,0.9809326
2.3.0,Slade,2025,8,18,20:04:04,4,88.88,half cycle,no interaction,V-9-A,10,239,2022_06_24_20_04_03_P4_T239.csv,/home/drdoug/DATA/All Research Projects/Devices/Flipper - Rodney/2025 Field Data/2025.08.18 Testing/2025-08-22 - Device 2,25.1317140430796,0.9652569
2.3.0,Slade,2025,8,18,20:04:43,4,88.88,half cycle,no interaction,V-9-A,11,240,2022_06_24_20_04_42_P4_T240.csv,/home/drdoug/DATA/All Research Projects/Devices/Flipper - Rodney/2025 Field Data/2025.08.18 Testing/2025-08-22 - Device 2,20.4280264176904,0.9663864
2.3.0,Slade,2025,8,18,20:04:55,4,88.88,half cycle,no interaction,V-9-A,11,241,2022_06_24_20_04_55_P4_T241.csv,/home/drdoug/DATA/All Research Projects/Devices/Flipper - Rodney/2025 Field Data/2025.08.18 Testing/2025-08-22 - Device 2,19.2362809079198,0.9597076
2.3.0,Slade,2025,8,18,20:05:14,4,88.88,half cycle,no interaction,V-9-A,11,242,2022_06_24_20_05_14_P4_T242.csv,/home/drdoug/DATA/All Research Projects/Devices/Flipper - Rodney/2025 Field Data/2025.08.18 Testing/2025-08-22 - Device 2,21.001698814675,0.9657921
2.3.0,Slade,2025,8,18,20:05:48,4,88.88,half cycle,no interaction,V-9-A,11,243,2022_06_24_20_05_48_P4_T243.csv,/home/drdoug/DATA/All Research Projects/Devices/Flipper - Rodney/2025 Field Data/2025.08.18 Testing/2025-08-22 - Device 2,19.2996173177767,0.9659489
2.3.0,Slade,2025,8,18,20:06:08,4,88.88,half cycle,no interaction,V-9-A,11,244,2022_06_24_20_06_08_P4_T244.csv,/home/drdoug/DATA/All Research Projects/Devices/Flipper - Rodney/2025 Field Data/2025.08.18 Testing/2025-08-22 - Device 2,22.2467686113348,0.9645739
2.3.0,Slade,2025,8,18,20:07:05,4,88.88,half cycle,no interaction,V-9-A,12,245,2022_06_24_20_07_05_P4_T245.csv,/home/drdoug/DATA/All Research Projects/Devices/Flipper - Rodney/2025 Field Data/2025.08.18 Testing/2025-08-22 - Device 2,15.8921189948851,0.9565551
2.3.0,Slade,2025,8,18,20:07:40,4,88.88,half cycle,no interaction,V-9-A,12,246,2022_06_24_20_07_40_P4_T246.csv,/home/drdoug/DATA/All Research Projects/Devices/Flipper - Rodney/2025 Field Data/2025.08.18 Testing/2025-08-22 - Device 2,15.0733845378437,0.9556284
2.3.0,Slade,2025,8,18,20:07:49,4,88.88,half cycle,no interaction,V-9-A,12,247,2022_06_24_20_07_49_P4_T247.csv,/home/drdoug/DATA/All Research Projects/Devices/Flipper - Rodney/2025 Field Data/2025.08.18 Testing/2025-08-22 - Device 2,15.4093656750435,0.9578664
2.3.0,Slade,2025,8,18,20:08:04,4,88.88,half cycle,no interaction,V-9-A,12,248,2022_06_24_20_08_04_P4_T248.csv,/home/drdoug/DATA/All Research Projects/Devices/Flipper - Rodney/2025 Field Data/2025.08.18 Testing/2025-08-22 - Device 2,13.2323757941452,0.9391404
2.3.0,Slade,2025,8,18,20:08:19,4,88.88,half cycle,no interaction,V-9-A,12,249,2022_06_24_20_08_18_P4_T249.csv,/home/drdoug/DATA/All Research Projects/Devices/Flipper - Rodney/2025 Field Data/2025.08.18 Testing/2025-08-22 - Device 2,14.4958015045458,0.958696
2.3.0,Slade,2025,8,18,20:19:42,4,88.88,half cycle,no interaction,V-9-B,5,296,2022_06_24_20_19_42_P4_T296.csv,/home/drdoug/DATA/All Research Projects/Devices/Flipper - Rodney/2025 Field Data/2025.08.18 Testing/2025-08-22 - Device 2,9.68465281416119,0.9882008
2.3.0,Slade,2025,8,18,20:19:53,4,88.88,half cycle,no interaction,V-9-B,5,297,2022_06_24_20_19_53_P4_T297.csv,/home/drdoug/DATA/All Research Projects/Devices/Flipper - Rodney/2025 Field Data/2025.08.18 Testing/2025-08-22 - Device 2,9.02178866124824,0.9695295
2.3.0,Slade,2025,8,18,20:20:07,4,88.88,half cycle,no interaction,V-9-B,5,298,2022_06_24_20_20_07_P4_T298.csv,/home/drdoug/DATA/All Research Projects/Devices/Flipper - Rodney/2025 Field Data/2025.08.18 Testing/2025-08-22 - Device 2,8.3976648747738,0.958311
2.3.0,Slade,2025,8,18,20:20:21,4,88.88,half cycle,no interaction,V-9-B,5,299,2022_06_24_20_20_20_P4_T299.csv,/home/drdoug/DATA/All Research Projects/Devices/Flipper - Rodney/2025 Field Data/2025.08.18 Testing/2025-08-22 - Device 2,8.29302643189424,0.9663969
2.3.0,Slade,2025,8,18,20:20:30,4,88.88,half cycle,no interaction,V-9-B,5,300,2022_06_24_20_20_29_P4_T300.csv,/home/drdoug/DATA/All Research Projects/Devices/Flipper - Rodney/2025 Field Data/2025.08.18 Testing/2025-08-22 - Device 2,9.27176918011458,0.9657923
2.3.0,Slade,2025,8,18,20:20:40,4,88.88,half cycle,no interaction,V-9-B,5,301,2022_06_24_20_20_40_P4_T301.csv,/home/drdoug/DATA/All Research Projects/Devices/Flipper - Rodney/2025 Field Data/2025.08.18 Testing/2025-08-22 - Device 2,8.17873580402858,0.9391202
2.3.0,Slade,2025,8,18,20:21:46,4,88.88,half cycle,no interaction,V-9-B,6,302,2022_06_24_20_21_46_P4_T302.csv,/home/drdoug/DATA/All Research Projects/Devices/Flipper - Rodney/2025 Field Data/2025.08.18 Testing/2025-08-22 - Device 2,27.3629913852445,0.9852844
2.3.0,Slade,2025,8,18,20:22:02,4,88.88,half cycle,no interaction,V-9-B,6,303,2022_06_24_20_22_02_P4_T303.csv,/home/drdoug/DATA/All Research Projects/Devices/Flipper - Rodney/2025 Field Data/2025.08.18 Testing/2025-08-22 - Device 2,28.8510557029151,0.9770465
2.3.0,Slade,2025,8,18,20:22:11,4,88.88,half cycle,no interaction,V-9-B,6,304,2022_06_24_20_22_11_P4_T304.csv,/home/drdoug/DATA/All Research Projects/Devices/Flipper - Rodney/2025 Field Data/2025.08.18 Testing/2025-08-22 - Device 2,27.9532155787276,0.9736605
2.3.0,Slade,2025,8,18,20:22:21,4,88.88,half cycle,no interaction,V-9-B,6,305,2022_06_24_20_22_21_P4_T305.csv,/home/drdoug/DATA/All Research Projects/Devices/Flipper - Rodney/2025 Field Data/2025.08.18 Testing/2025-08-22 - Device 2,28.3507711663206,0.9795309
2.3.0,Slade,2025,8,18,20:22:30,4,88.88,half cycle,no interaction,V-9-B,6,306,2022_06_24_20_22_30_P4_T306.csv,/home/drdoug/DATA/All Research Projects/Devices/Flipper - Rodney/2025 Field Data/2025.08.18 Testing/2025-08-22 - Device 2,28.1550032143587,0.9827111
2.3.0,Slade,2025,8,18,20:23:24,4,88.88,half cycle,no interaction,V-9-B,7,307,2022_06_24_20_23_24_P4_T307.csv,/home/drdoug/DATA/All Research Projects/Devices/Flipper - Rodney/2025 Field Data/2025.08.18 Testing/2025-08-22 - Device 2,25.3628601646119,0.9816137
2.3.0,Slade,2025,8,18,20:23:32,4,88.88,half cycle,no interaction,V-9-B,7,308,2022_06_24_20_23_32_P4_T308.csv,/home/drdoug/DATA/All Research Projects/Devices/Flipper - Rodney/2025 Field Data/2025.08.18 Testing/2025-08-22 - Device 2,27.2836023174463,0.9606133
2.3.0,Slade,2025,8,18,20:23:48,4,88.88,half cycle,no interaction,V-9-B,7,309,2022_06_24_20_23_48_P4_T309.csv,/home/drdoug/DATA/All Research Projects/Devices/Flipper - Rodney/2025 Field Data/2025.08.18 Testing/2025-08-22 - Device 2,35.4369418843582,0.9815773
2.3.0,Slade,2025,8,18,20:24:06,4,88.88,half cycle,no interaction,V-9-B,7,310,2022_06_24_20_24_06_P4_T310.csv,/home/drdoug/DATA/All Research Projects/Devices/Flipper - Rodney/2025 Field Data/2025.08.18 Testing/2025-08-22 - Device 2,35.6525379613081,0.9714031
2.3.0,Slade,2025,8,18,20:24:26,4,88.88,half cycle,no interaction,V-9-B,7,311,2022_06_24_20_24_26_P4_T311.csv,/home/drdoug/DATA/All Research Projects/Devices/Flipper - Rodney/2025 Field Data/2025.08.18 Testing/2025-08-22 - Device 2,33.678588080057,0.9717084
2.3.0,Slade,2025,8,18,20:34:28,4,88.88,half cycle,no interaction,V-9-B,1,275,2022_06_24_20_34_28_P4_T275.csv,/home/drdoug/DATA/All Research Projects/Devices/Flipper - Rodney/2025 Field Data/2025.08.18 Testing/2025-08-22 - Device 2,22.7444755820776,0.9786878
2.3.0,Slade,2025,8,18,20:34:40,4,88.88,half cycle,no interaction,V-9-B,1,276,2022_06_24_20_34_39_P4_T276.csv,/home/drdoug/DATA/All Research Projects/Devices/Flipper - Rodney/2025 Field Data/2025.08.18 Testing/2025-08-22 - Device 2,23.9433493243961,0.9823744
2.3.0,Slade,2025,8,18,20:34:48,4,88.88,half cycle,no interaction,V-9-B,1,277,2022_06_24_20_34_48_P4_T277.csv,/home/drdoug/DATA/All Research Projects/Devices/Flipper - Rodney/2025 Field Data/2025.08.18 Testing/2025-08-22 - Device 2,24.0734005206567,0.9876844
2.3.0,Slade,2025,8,18,20:35:04,4,88.88,half cycle,no interaction,V-9-B,1,278,2022_06_24_20_35_04_P4_T278.csv,/home/drdoug/DATA/All Research Projects/Devices/Flipper - Rodney/2025 Field Data/2025.08.18 Testing/2025-08-22 - Device 2,20.9395421272758,0.9789643
2.3.0,Slade,2025,8,18,20:35:18,4,88.88,half cycle,no interaction,V-9-B,1,279,2022_06_24_20_35_18_P4_T279.csv,/home/drdoug/DATA/All Research Projects/Devices/Flipper - Rodney/2025 Field Data/2025.08.18 Testing/2025-08-22 - Device 2,19.3703208266648,0.9858162
2.3.0,Slade,2025,8,18,20:37:09,4,88.88,half cycle,no interaction,V-9-B,2,280,2022_06_24_20_37_09_P4_T280.csv,/home/drdoug/DATA/All Research Projects/Devices/Flipper - Rodney/2025 Field Data/2025.08.18 Testing/2025-08-22 - Device 2,29.9925905698819,0.9799674
2.3.0,Slade,2025,8,18,20:37:17,4,88.88,half cycle,no interaction,V-9-B,2,281,2022_06_24_20_37_17_P4_T281.csv,/home/drdoug/DATA/All Research Projects/Devices/Flipper - Rodney/2025 Field Data/2025.08.18 Testing/2025-08-22 - Device 2,36.1654055654819,0.9459611
2.3.0,Slade,2025,8,18,20:37:49,4,88.88,half cycle,no interaction,V-9-B,2,282,2022_06_24_20_37_49_P4_T282.csv,/home/drdoug/DATA/All Research Projects/Devices/Flipper - Rodney/2025 Field Data/2025.08.18 Testing/2025-08-22 - Device 2,29.3942564584526,0.9553884
2.3.0,Slade,2025,8,18,20:38:05,4,88.88,half cycle,no interaction,V-9-B,2,283,2022_06_24_20_38_05_P4_T283.csv,/home/drdoug/DATA/All Research Projects/Devices/Flipper - Rodney/2025 Field Data/2025.08.18 Testing/2025-08-22 - Device 2,29.6987818222912,0.9927561
2.3.0,Slade,2025,8,18,20:38:19,4,88.88,half cycle,no interaction,V-9-B,2,284,2022_06_24_20_38_19_P4_T284.csv,/home/drdoug/DATA/All Research Projects/Devices/Flipper - Rodney/2025 Field Data/2025.08.18 Testing/2025-08-22 - Device 2,30.3886264918246,0.9738662
2.3.0,Slade,2025,8,18,20:38:34,4,88.88,half cycle,no interaction,V-9-B,2,285,2022_06_24_20_38_34_P4_T285.csv,/home/drdoug/DATA/All Research Projects/Devices/Flipper - Rodney/2025 Field Data/2025.08.18 Testing/2025-08-22 - Device 2,30.7030322026513,0.9889997
2.3.0,Slade,2025,8,18,20:39:24,4,88.88,half cycle,no interaction,V-9-B,3,286,2022_06_24_20_39_23_P4_T286.csv,/home/drdoug/DATA/All Research Projects/Devices/Flipper - Rodney/2025 Field Data/2025.08.18 Testing/2025-08-22 - Device 2,37.9979203801897,0.9637005
2.3.0,Slade,2025,8,18,20:39:34,4,88.88,half cycle,no interaction,V-9-B,3,287,2022_06_24_20_39_34_P4_T287.csv,/home/drdoug/DATA/All Research Projects/Devices/Flipper - Rodney/2025 Field Data/2025.08.18 Testing/2025-08-22 - Device 2,36.977161176826,0.9695387
2.3.0,Slade,2025,8,18,20:39:45,4,88.88,half cycle,no interaction,V-9-B,3,288,2022_06_24_20_39_45_P4_T288.csv,/home/drdoug/DATA/All Research Projects/Devices/Flipper - Rodney/2025 Field Data/2025.08.18 Testing/2025-08-22 - Device 2,38.8839438349472,0.9678248
2.3.0,Slade,2025,8,18,20:40:16,4,88.88,half cycle,no interaction,V-9-B,3,289,2022_06_24_20_40_15_P4_T289.csv,/home/drdoug/DATA/All Research Projects/Devices/Flipper - Rodney/2025 Field Data/2025.08.18 Testing/2025-08-22 - Device 2,37.7788139073992,0.9838958
2.3.0,Slade,2025,8,18,20:40:26,4,88.88,half cycle,no interaction,V-9-B,3,290,2022_06_24_20_40_26_P4_T290.csv,/home/drdoug/DATA/All Research Projects/Devices/Flipper - Rodney/2025 Field Data/2025.08.18 Testing/2025-08-22 - Device 2,35.9165062815041,0.9762511
2.3.0,Slade,2025,8,18,20:41:48,4,88.88,half cycle,no interaction,V-9-B,4,291,2022_06_24_20_41_48_P4_T291.csv,/home/drdoug/DATA/All Research Projects/Devices/Flipper - Rodney/2025 Field Data/2025.08.18 Testing/2025-08-22 - Device 2,33.430064443295,0.9500562
2.3.0,Slade,2025,8,18,20:42:00,4,88.88,half cycle,no interaction,V-9-B,4,292,2022_06_24_20_42_00_P4_T292.csv,/home/drdoug/DATA/All Research Projects/Devices/Flipper - Rodney/2025 Field Data/2025.08.18 Testing/2025-08-22 - Device 2,28.7128109008655,0.9733101
2.3.0,Slade,2025,8,18,20:42:14,4,88.88,half cycle,no interaction,V-9-B,4,293,2022_06_24_20_42_14_P4_T293.csv,/home/drdoug/DATA/All Research Projects/Devices/Flipper - Rodney/2025 Field Data/2025.08.18 Testing/2025-08-22 - Device 2,28.0546698427578,0.9835175
2.3.0,Slade,2025,8,18,20:42:24,4,88.88,half cycle,no interaction,V-9-B,4,294,2022_06_24_20_42_23_P4_T294.csv,/home/drdoug/DATA/All Research Projects/Devices/Flipper - Rodney/2025 Field Data/2025.08.18 Testing/2025-08-22 - Device 2,29.0904497965245,0.981231
2.3.0,Slade,2025,8,18,20:42:33,4,88.88,half cycle,no interaction,V-9-B,4,295,2022_06_24_20_42_32_P4_T295.csv,/home/drdoug/DATA/All Research Projects/Devices/Flipper - Rodney/2025 Field Data/2025.08.18 Testing/2025-08-22 - Device 2,28.7707379176291,0.9876909
2.3.0,DC,2025,8,18,05:43:55,1,83.5,half cycle,interaction,V-9-B,3,43,2022_06_24_05_43_54_P1_T43.csv,/home/drdoug/DATA/All Research Projects/Devices/Flipper - Rodney/2025 Field Data/2025.08.18 Testing/2025-08-22 - Device 3,48.9992173715115,0.8647594
2.3.0,DC,2025,8,18,05:44:03,1,83.5,half cycle,interaction,V-9-B,3,44,2022_06_24_05_44_03_P1_T44.csv,/home/drdoug/DATA/All Research Projects/Devices/Flipper - Rodney/2025 Field Data/2025.08.18 Testing/2025-08-22 - Device 3,-1.74095083226743,0.7669373
2.3.0,DC,2025,8,18,05:44:09,1,83.5,half cycle,interaction,V-9-B,3,45,2022_06_24_05_44_09_P1_T45.csv,/home/drdoug/DATA/All Research Projects/Devices/Flipper - Rodney/2025 Field Data/2025.08.18 Testing/2025-08-22 - Device 3,49.8530842992419,0.8825592
2.3.0,DC,2025,8,18,05:44:16,1,83.5,half cycle,interaction,V-9-B,3,46,2022_06_24_05_44_15_P1_T46.csv,/home/drdoug/DATA/All Research Projects/Devices/Flipper - Rodney/2025 Field Data/2025.08.18 Testing/2025-08-22 - Device 3,37.7106261058737,0.9066962
2.3.0,DC,2025,8,18,05:44:21,1,83.5,half cycle,interaction,V-9-B,3,47,2022_06_24_05_44_21_P1_T47.csv,/home/drdoug/DATA/All Research Projects/Devices/Flipper - Rodney/2025 Field Data/2025.08.18 Testing/2025-08-22 - Device 3,48.2982806046959,0.8225133
2.3.0,DC,2025,8,18,05:44:59,1,83.5,half cycle,interaction,V-9-B,4,48,2022_06_24_05_44_58_P1_T48.csv,/home/drdoug/DATA/All Research Projects/Devices/Flipper - Rodney/2025 Field Data/2025.08.18 Testing/2025-08-22 - Device 3,30.3601040817657,0.9359173
2.3.0,DC,2025,8,18,05:45:06,1,83.5,half cycle,interaction,V-9-B,4,49,2022_06_24_05_45_05_P1_T49.csv,/home/drdoug/DATA/All Research Projects/Devices/Flipper - Rodney/2025 Field Data/2025.08.18 Testing/2025-08-22 - Device 3,30.3270937588958,0.9436408
2.3.0,DC,2025,8,18,05:45:13,1,83.5,half cycle,interaction,V-9-B,4,50,2022_06_24_05_45_12_P1_T50.csv,/home/drdoug/DATA/All Research Projects/Devices/Flipper - Rodney/2025 Field Data/2025.08.18 Testing/2025-08-22 - Device 3,31.0011812825237,0.9561366
2.3.0,DC,2025,8,18,05:45:20,1,83.5,half cycle,interaction,V-9-B,4,51,2022_06_24_05_45_20_P1_T51.csv,/home/drdoug/DATA/All Research Projects/Devices/Flipper - Rodney/2025 Field Data/2025.08.18 Testing/2025-08-22 - Device 3,32.0210410469964,0.7758079
2.3.0,DC,2025,8,18,05:45:29,1,83.5,half cycle,interaction,V-9-B,4,52,2022_06_24_05_45_29_P1_T52.csv,/home/drdoug/DATA/All Research Projects/Devices/Flipper - Rodney/2025 Field Data/2025.08.18 Testing/2025-08-22 - Device 3,32.5293059578704,0.8222997
2.3.0,DC,2025,8,18,05:46:07,1,83.5,half cycle,interaction,V-9-B,5,53,2022_06_24_05_46_07_P1_T53.csv,/home/drdoug/DATA/All Research Projects/Devices/Flipper - Rodney/2025 Field Data/2025.08.18 Testing/2025-08-22 - Device 3,10.2537510755285,0.9384932
2.3.0,DC,2025,8,18,05:46:15,1,83.5,half cycle,interaction,V-9-B,5,54,2022_06_24_05_46_14_P1_T54.csv,/home/drdoug/DATA/All Research Projects/Devices/Flipper - Rodney/2025 Field Data/2025.08.18 Testing/2025-08-22 - Device 3,10.6059150309837,0.8766564
2.3.0,DC,2025,8,18,05:46:22,1,83.5,half cycle,interaction,V-9-B,5,55,2022_06_24_05_46_22_P1_T55.csv,/home/drdoug/DATA/All Research Projects/Devices/Flipper - Rodney/2025 Field Data/2025.08.18 Testing/2025-08-22 - Device 3,10.3015552517939,0.9374994
2.3.0,DC,2025,8,18,05:46:30,1,83.5,half cycle,interaction,V-9-B,5,56,2022_06_24_05_46_30_P1_T56.csv,/home/drdoug/DATA/All Research Projects/Devices/Flipper - Rodney/2025 Field Data/2025.08.18 Testing/2025-08-22 - Device 3,12.1041930554129,0.8466352
2.3.0,DC,2025,8,18,05:46:39,1,83.5,half cycle,interaction,V-9-B,5,57,2022_06_24_05_46_38_P1_T57.csv,/home/drdoug/DATA/All Research Projects/Devices/Flipper - Rodney/2025 Field Data/2025.08.18 Testing/2025-08-22 - Device 3,11.3547157749529,0.90551
2.3.0,DC,2025,8,18,05:47:21,1,83.5,half cycle,interaction,V-9-B,6,59,2022_06_24_05_47_21_P1_T59.csv,/home/drdoug/DATA/All Research Projects/Devices/Flipper - Rodney/2025 Field Data/2025.08.18 Testing/2025-08-22 - Device 3,36.7529909865906,0.8357226
2.3.0,DC,2025,8,18,05:47:27,1,83.5,half cycle,interaction,V-9-B,6,60,2022_06_24_05_47_27_P1_T60.csv,/home/drdoug/DATA/All Research Projects/Devices/Flipper - Rodney/2025 Field Data/2025.08.18 Testing/2025-08-22 - Device 3,35.5255203233538,0.9736355
2.3.0,DC,2025,8,18,05:47:33,1,83.5,half cycle,interaction,V-9-B,6,61,2022_06_24_05_47_33_P1_T61.csv,/home/drdoug/DATA/All Research Projects/Devices/Flipper - Rodney/2025 Field Data/2025.08.18 Testing/2025-08-22 - Device 3,28.4840829883798,0.8342274
2.3.0,DC,2025,8,18,05:47:42,1,83.5,half cycle,interaction,V-9-B,6,62,2022_06_24_05_47_42_P1_T62.csv,/home/drdoug/DATA/All Research Projects/Devices/Flipper - Rodney/2025 Field Data/2025.08.18 Testing/2025-08-22 - Device 3,29.3633795796676,0.9320168
2.3.0,DC,2025,8,18,05:47:48,1,83.5,half cycle,interaction,V-9-B,6,63,2022_06_24_05_47_48_P1_T63.csv,/home/drdoug/DATA/All Research Projects/Devices/Flipper - Rodney/2025 Field Data/2025.08.18 Testing/2025-08-22 - Device 3,36.6784263394445,0.8872448
2.3.0,DC,2025,8,18,05:50:53,1,83.5,half cycle,interaction,V-9-B,7,64,2022_06_24_05_50_53_P1_T64.csv,/home/drdoug/DATA/All Research Projects/Devices/Flipper - Rodney/2025 Field Data/2025.08.18 Testing/2025-08-22 - Device 3,39.7978772526697,0.8013119
2.3.0,DC,2025,8,18,05:50:59,1,83.5,half cycle,interaction,V-9-B,7,65,2022_06_24_05_50_58_P1_T65.csv,/home/drdoug/DATA/All Research Projects/Devices/Flipper - Rodney/2025 Field Data/2025.08.18 Testing/2025-08-22 - Device 3,35.2300111600161,0.9027253
